OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount
7983,2620,11,2,712.22,0.0
7984,2620,130,4,309.51,5.0
7985,2620,7,4,860.34,15.0
7986,2620,101,2,897.92,0.0
7987,2620,1,4,932.49,0.0
7988,2621,11,1,712.22,0.0
7989,2621,8,4,999.0,0.0
7990,2621,60,3,977.76,15.0
7991,2621,18,4,666.34,0.0
7992,2621,320,3,153.37,0.0
7993,2622,2,4,886.2,0.0
7994,2622,85,2,495.22,0.0
7995,2622,1,3,932.49,15.0
7996,2623,41,3,911.57,0.0
7997,2623,24,4,894.83,5.0
7998,2623,82,1,181.01,0.0
7999,2624,9,4,793.71,0.0
8000,2624,5,4,837.06,5.0
8001,2624,47,3,801.63,10.0
8002,2625,254,4,671.74,10.0
8003,2625,146,1,460.89,0.0
8004,2625,7,3,860.34,15.0
8005,2626,315,3,936.62,0.0
8006,2626,225,1,444.57,15.0
8007,2626,29,2,165.09,5.0
8008,2627,85,3,495.22,0.0
8009,2627,52,3,397.07,10.0
8010,2627,22,4,1002.21,0.0
8011,2627,23,2,560.36,0.0
8012,2628,77,4,892.23,10.0
8013,2628,10,1,223.15,0.0
8014,2628,1,2,932.49,0.0
8015,2628,212,1,307.06,0.0
8016,2629,123,4,22.52,0.0
8017,2630,16,3,240.93,10.0
8018,2630,55,1,76.8,15.0
8019,2630,19,3,620.97,0.0
8020,2630,102,1,453.67,0.0
8021,2630,4,2,178.89,15.0
8022,2631,8,4,999.0,0.0
8023,2631,99,2,299.56,5.0
8024,2631,135,1,634.19,15.0
8025,2631,147,2,568.89,0.0
8026,2632,17,1,541.8,0.0
8027,2632,20,2,787.84,0.0
8028,2633,22,4,1002.21,15.0
8029,2633,51,4,386.44,5.0
8030,2634,29,3,165.09,0.0
8031,2634,39,2,214.42,0.0
8032,2635,18,3,666.34,0.0
8033,2635,229,2,422.88,0.0
8034,2635,157,4,85.79,5.0
8035,2635,30,3,484.66,10.0
8036,2636,201,4,515.93,0.0
8037,2637,123,3,22.52,0.0
8038,2638,5,3,837.06,0.0
8039,2638,25,4,84.51,15.0
8040,2638,165,2,285.43,5.0
8041,2638,343,1,1031.03,0.0
8042,2638,92,3,660.58,5.0
8043,2639,134,2,640.94,5.0
8044,2639,49,4,190.23,0.0
8045,2639,12,3,343.92,0.0
8046,2640,5,4,837.06,10.0
8047,2640,237,1,337.45,10.0
8048,2640,36,2,976.64,0.0
8049,2640,44,2,682.35,0.0
8050,2640,322,3,584.54,0.0
8051,2641,10,4,223.15,10.0
8052,2641,56,4,357.96,0.0
8053,2641,42,4,830.77,10.0
8054,2642,26,3,947.85,5.0
8055,2642,207,1,667.13,0.0
8056,2642,90,3,639.46,0.0
8057,2643,3,2,490.21,0.0
8058,2644,97,4,393.5,0.0
8059,2645,53,3,157.68,15.0
8060,2645,14,3,49.05,0.0
8061,2645,19,2,620.97,10.0
8062,2645,5,1,837.06,0.0
8063,2645,18,3,666.34,0.0
8064,2646,20,3,787.84,5.0
8065,2646,132,4,1009.82,10.0
8066,2646,10,2,223.15,15.0
8067,2647,7,4,860.34,0.0
8068,2648,141,3,59.59,5.0
8069,2649,108,2,73.32,0.0
8070,2650,22,1,1002.21,0.0
8071,2651,50,1,285.18,10.0
8072,2651,123,2,22.52,10.0
8073,2651,27,2,738.22,5.0
8074,2651,19,1,620.97,0.0
8075,2651,75,1,221.22,15.0
8076,2652,91,4,466.96,0.0
8077,2653,23,4,560.36,10.0
8078,2653,34,2,642.35,0.0
8079,2653,95,4,915.75,15.0
8080,2653,21,4,105.16,0.0
8081,2654,24,1,894.83,5.0
8082,2654,139,3,717.02,5.0
8083,2654,126,1,879.39,10.0
8084,2654,25,3,84.51,10.0
8085,2655,97,3,393.5,15.0
8086,2656,25,4,84.51,5.0
8087,2656,123,3,22.52,0.0
8088,2657,80,2,275.0,0.0
8089,2657,22,2,1002.21,5.0
8090,2657,238,2,618.74,0.0
8091,2657,54,1,38.42,5.0
8092,2658,15,4,482.46,5.0
8093,2658,24,2,894.83,0.0
8094,2658,11,3,712.22,0.0
8095,2658,19,3,620.97,0.0
8096,2659,13,4,644.25,0.0
8097,2659,224,1,160.82,0.0
8098,2660,26,4,947.85,5.0
8099,2661,19,2,620.97,5.0
8100,2661,139,2,717.02,10.0
8101,2662,41,4,911.57,15.0
8102,2662,38,3,219.55,0.0
8103,2662,98,4,886.82,0.0
8104,2662,7,2,860.34,15.0
8105,2662,50,4,285.18,15.0
8106,2663,110,2,113.8,0.0
8107,2663,240,3,747.45,15.0
8108,2663,26,4,947.85,5.0
8109,2664,45,3,100.85,5.0
8110,2664,26,1,947.85,0.0
8111,2664,121,1,878.7,5.0
8112,2664,16,1,240.93,0.0
8113,2665,105,3,150.27,5.0
8114,2665,19,2,620.97,0.0
8115,2665,89,3,809.55,15.0
8116,2666,121,1,878.7,0.0
8117,2666,17,3,541.8,0.0
8118,2666,129,3,496.66,10.0
8119,2666,292,4,219.89,0.0
8120,2666,71,4,586.0,10.0
8121,2667,91,3,466.96,10.0
8122,2667,119,1,951.27,0.0
8123,2667,56,1,357.96,0.0
8124,2668,132,2,1009.82,10.0
8125,2668,44,2,682.35,5.0
8126,2669,67,1,360.64,0.0
8127,2670,7,1,860.34,0.0
8128,2671,12,1,343.92,10.0
8129,2672,265,3,1165.16,0.0
8130,2672,283,1,308.94,10.0
8131,2672,7,4,860.34,0.0
8132,2673,328,1,594.48,15.0
8133,2674,241,4,807.38,15.0
8134,2674,75,4,221.22,5.0
8135,2675,12,2,343.92,0.0
8136,2676,10,3,223.15,0.0
8137,2676,109,3,55.68,0.0
8138,2676,18,1,666.34,10.0
8139,2677,21,3,105.16,10.0
8140,2677,120,1,832.64,15.0
8141,2678,32,4,535.86,10.0
8142,2678,28,4,172.41,0.0
8143,2679,1,3,932.49,0.0
8144,2679,11,2,712.22,0.0
8145,2679,341,3,371.14,0.0
8146,2679,4,3,178.89,0.0
8147,2680,50,1,285.18,5.0
8148,2680,32,4,535.86,0.0
8149,2680,204,1,804.95,5.0
8150,2680,24,3,894.83,15.0
8151,2681,9,2,793.71,15.0
8152,2681,134,2,640.94,0.0
8153,2681,127,4,163.64,5.0
8154,2682,75,4,221.22,0.0
8155,2682,16,4,240.93,15.0
8156,2683,46,3,69.12,15.0
8157,2683,20,4,787.84,0.0
8158,2683,4,4,178.89,5.0
8159,2684,14,1,49.05,0.0
8160,2685,2,4,886.2,5.0
8161,2685,20,1,787.84,10.0
8162,2685,222,2,287.96,10.0
8163,2686,26,2,947.85,0.0
8164,2686,20,4,787.84,10.0
8165,2686,111,1,68.25,5.0
8166,2686,98,4,886.82,15.0
8167,2687,21,2,105.16,0.0
8168,2688,55,3,76.8,10.0
8169,2688,57,4,172.61,10.0
8170,2689,52,1,397.07,0.0
8171,2690,103,3,278.21,15.0
8172,2691,25,1,84.51,5.0
8173,2692,21,4,105.16,15.0
8174,2693,2,3,886.2,5.0
8175,2693,23,4,560.36,10.0
8176,2693,19,2,620.97,0.0
8177,2694,18,1,666.34,5.0
8178,2695,21,1,105.16,15.0
8179,2695,14,4,49.05,0.0
8180,2695,103,4,278.21,10.0
8181,2695,276,2,777.74,15.0
8182,2696,44,2,682.35,15.0
8183,2696,109,4,55.68,15.0
8184,2696,281,4,741.36,10.0
8185,2696,16,3,240.93,5.0
8186,2697,145,3,242.86,5.0
8187,2697,28,2,172.41,15.0
8188,2697,7,3,860.34,0.0
8189,2698,2,3,886.2,0.0
8190,2699,3,3,490.21,0.0
8191,2699,53,1,157.68,5.0
8192,2699,316,1,450.41,15.0
8193,2700,107,3,309.0,0.0
8194,2700,25,3,84.51,10.0
8195,2700,3,1,490.21,10.0
8196,2700,27,4,738.22,0.0
8197,2700,23,1,560.36,0.0
8198,2701,78,4,90.47,15.0
8199,2701,2,4,886.2,10.0
8200,2702,24,4,894.83,10.0
8201,2702,271,4,330.63,5.0
8202,2703,28,3,172.41,0.0
8203,2703,23,4,560.36,10.0
8204,2703,17,1,541.8,0.0
8205,2703,37,4,293.87,0.0
8206,2704,116,2,459.33,15.0
8207,2704,124,2,1207.81,0.0
8208,2704,29,2,165.09,5.0
8209,2704,127,1,163.64,15.0
8210,2704,101,1,897.92,0.0
8211,2705,24,1,894.83,10.0
8212,2705,90,4,639.46,0.0
8213,2705,23,2,560.36,0.0
8214,2705,130,2,309.51,0.0
8215,2705,20,1,787.84,0.0
8216,2706,106,4,103.98,5.0
8217,2706,15,1,482.46,5.0
8218,2706,14,3,49.05,10.0
8219,2707,95,1,915.75,10.0
8220,2707,103,2,278.21,0.0
8221,2707,225,4,444.57,0.0
8222,2708,19,3,620.97,0.0
8223,2708,59,3,151.81,15.0
8224,2708,20,2,787.84,10.0
8225,2708,10,4,223.15,15.0
8226,2708,9,1,793.71,10.0
8227,2709,5,4,837.06,15.0
8228,2709,6,2,335.15,10.0
8229,2709,90,2,639.46,0.0
8230,2709,72,3,389.61,0.0
8231,2710,10,2,223.15,15.0
8232,2711,60,4,977.76,5.0
8233,2711,120,4,832.64,0.0
8234,2711,28,1,172.41,5.0
8235,2711,11,3,712.22,10.0
8236,2712,94,2,689.8,0.0
8237,2713,8,2,999.0,0.0
8238,2714,23,2,560.36,0.0
8239,2714,44,3,682.35,5.0
8240,2714,46,3,69.12,0.0
8241,2714,58,4,560.18,5.0
8242,2715,19,3,620.97,0.0
8243,2716,10,2,223.15,5.0
8244,2716,27,4,738.22,0.0
8245,2716,6,4,335.15,0.0
8246,2717,13,4,644.25,5.0
8247,2718,260,2,374.17,0.0
8248,2718,19,1,620.97,10.0
8249,2718,1,2,932.49,0.0
8250,2718,40,3,208.98,0.0
8251,2718,30,4,484.66,15.0
8252,2719,173,2,394.1,5.0
8253,2719,22,3,1002.21,15.0
8254,2719,88,4,1060.19,0.0
8255,2719,5,3,837.06,5.0
8256,2719,30,3,484.66,15.0
8257,2720,16,4,240.93,15.0
8258,2720,25,3,84.51,0.0
8259,2720,13,4,644.25,0.0
8260,2720,12,1,343.92,15.0
8261,2720,260,3,374.17,10.0
8262,2721,241,3,807.38,0.0
8263,2721,15,2,482.46,0.0
8264,2721,53,1,157.68,10.0
8265,2721,343,3,1031.03,0.0
8266,2722,9,2,793.71,0.0
8267,2723,71,3,586.0,15.0
8268,2723,29,1,165.09,10.0
8269,2723,18,4,666.34,0.0
8270,2723,6,3,335.15,0.0
8271,2724,20,3,787.84,0.0
8272,2724,6,1,335.15,5.0
8273,2725,11,1,712.22,10.0
8274,2725,82,4,181.01,10.0
8275,2725,28,1,172.41,0.0
8276,2725,7,1,860.34,15.0
8277,2725,19,3,620.97,0.0
8278,2726,45,3,100.85,0.0
8279,2726,138,1,599.55,15.0
8280,2726,22,3,1002.21,5.0
8281,2726,24,1,894.83,0.0
8282,2726,54,1,38.42,0.0
8283,2727,188,3,1091.6,0.0
8284,2727,102,3,453.67,5.0
8285,2727,145,1,242.86,0.0
8286,2727,13,3,644.25,5.0
8287,2728,58,3,560.18,15.0
8288,2728,82,4,181.01,0.0
8289,2728,26,3,947.85,10.0
8290,2728,29,4,165.09,10.0
8291,2729,19,1,620.97,10.0
8292,2730,6,2,335.15,10.0
8293,2730,42,3,830.77,0.0
8294,2731,167,3,786.15,10.0
8295,2732,19,3,620.97,15.0
8296,2732,147,1,568.89,10.0
8297,2732,145,4,242.86,5.0
8298,2733,13,4,644.25,10.0
8299,2733,16,2,240.93,10.0
8300,2733,313,4,664.21,0.0
8301,2733,24,4,894.83,15.0
8302,2733,20,2,787.84,15.0
8303,2734,29,3,165.09,15.0
8304,2734,1,4,932.49,15.0
8305,2734,263,3,18.7,10.0
8306,2734,13,2,644.25,15.0
8307,2735,8,4,999.0,15.0
8308,2735,134,1,640.94,0.0
8309,2735,6,1,335.15,0.0
8310,2735,12,4,343.92,0.0
8311,2735,42,2,830.77,10.0
8312,2736,286,2,489.5,5.0
8313,2737,8,2,999.0,0.0
8314,2737,10,2,223.15,10.0
8315,2738,31,2,622.5,0.0
8316,2739,54,4,38.42,0.0
8317,2739,25,4,84.51,5.0
8318,2739,11,1,712.22,0.0
8319,2740,6,3,335.15,0.0
8320,2740,36,3,976.64,15.0
8321,2740,70,2,638.02,0.0
8322,2741,227,1,476.66,15.0
8323,2742,136,4,791.15,0.0
8324,2743,24,4,894.83,5.0
8325,2743,11,2,712.22,10.0
8326,2743,43,3,692.86,15.0
8327,2744,264,4,112.49,5.0
8328,2744,111,2,68.25,0.0
8329,2745,18,3,666.34,0.0
8330,2745,38,3,219.55,0.0
8331,2745,108,3,73.32,5.0
8332,2745,50,3,285.18,10.0
8333,2745,150,2,461.16,5.0
8334,2746,53,3,157.68,5.0
8335,2746,238,2,618.74,5.0
8336,2747,148,2,811.61,0.0
8337,2748,17,2,541.8,0.0
8338,2748,88,1,1060.19,15.0
8339,2749,126,2,879.39,0.0
8340,2749,22,4,1002.21,10.0
8341,2749,21,1,105.16,0.0
8342,2750,127,1,163.64,0.0
8343,2750,224,1,160.82,0.0
8344,2750,44,4,682.35,5.0
8345,2751,333,3,675.43,0.0
8346,2751,105,1,150.27,5.0
8347,2752,64,1,343.0,10.0
8348,2752,150,1,461.16,0.0
8349,2753,125,2,68.22,0.0
8350,2753,17,3,541.8,10.0
8351,2753,18,4,666.34,10.0
8352,2753,63,1,251.84,0.0
8353,2754,14,2,49.05,5.0
8354,2754,211,4,426.94,15.0
8355,2755,19,1,620.97,15.0
8356,2755,144,3,1039.72,0.0
8357,2755,8,3,999.0,0.0
8358,2755,126,2,879.39,5.0
8359,2755,3,1,490.21,0.0
8360,2756,27,4,738.22,5.0
8361,2756,28,3,172.41,0.0
8362,2756,263,4,18.7,0.0
8363,2756,11,3,712.22,0.0
8364,2757,23,1,560.36,5.0
8365,2757,97,3,393.5,0.0
8366,2757,4,2,178.89,5.0
8367,2757,62,2,109.51,0.0
8368,2758,12,2,343.92,0.0
8369,2758,17,2,541.8,15.0
8370,2758,41,1,911.57,5.0
8371,2759,5,1,837.06,0.0
8372,2759,27,4,738.22,0.0
8373,2759,102,3,453.67,0.0
8374,2760,58,3,560.18,0.0
8375,2761,128,3,584.56,10.0
8376,2762,90,1,639.46,0.0
8377,2762,22,3,1002.21,0.0
8378,2763,136,2,791.15,10.0
8379,2763,58,1,560.18,0.0
8380,2763,15,3,482.46,0.0
8381,2763,110,1,113.8,0.0
8382,2763,7,3,860.34,0.0
8383,2764,17,1,541.8,5.0
8384,2764,5,2,837.06,0.0
8385,2764,20,2,787.84,10.0
8386,2764,18,4,666.34,0.0
8387,2764,281,1,741.36,0.0
8388,2765,233,2,146.77,10.0
8389,2765,257,3,24.64,0.0
8390,2765,17,1,541.8,0.0
8391,2766,9,4,793.71,15.0
8392,2767,144,3,1039.72,5.0
8393,2767,108,1,73.32,10.0
8394,2767,14,3,49.05,0.0
8395,2767,93,1,80.9,0.0
8396,2768,16,4,240.93,5.0
8397,2768,148,3,811.61,0.0
8398,2768,3,1,490.21,0.0
8399,2768,21,3,105.16,10.0
8400,2768,17,2,541.8,0.0
8401,2769,114,1,402.62,5.0
8402,2770,4,2,178.89,5.0
8403,2770,2,3,886.2,15.0
8404,2770,30,2,484.66,10.0
8405,2771,118,3,917.35,15.0
8406,2771,28,1,172.41,15.0
8407,2772,16,2,240.93,5.0
8408,2772,12,1,343.92,0.0
8409,2772,24,2,894.83,15.0
8410,2773,268,4,191.82,5.0
8411,2773,128,4,584.56,5.0
8412,2773,27,1,738.22,0.0
8413,2773,29,1,165.09,5.0
8414,2773,24,4,894.83,0.0
8415,2774,56,4,357.96,10.0
8416,2774,19,4,620.97,0.0
8417,2774,16,3,240.93,0.0
8418,2775,86,3,116.97,0.0
8419,2775,135,4,634.19,0.0
8420,2776,8,3,999.0,0.0
8421,2777,17,2,541.8,5.0
8422,2778,102,2,453.67,0.0
8423,2778,50,4,285.18,15.0
8424,2778,22,2,1002.21,15.0
8425,2779,53,1,157.68,0.0
8426,2780,16,3,240.93,0.0
8427,2780,137,4,53.41,5.0
8428,2781,10,3,223.15,5.0
8429,2781,7,1,860.34,0.0
8430,2781,131,3,769.46,15.0
8431,2781,18,3,666.34,0.0
8432,2781,70,4,638.02,0.0
8433,2782,295,4,847.7,5.0
8434,2783,12,4,343.92,5.0
8435,2783,21,4,105.16,10.0
8436,2783,25,3,84.51,5.0
8437,2783,103,3,278.21,0.0
8438,2784,117,3,1061.3,0.0
8439,2784,16,4,240.93,5.0
8440,2784,23,4,560.36,0.0
8441,2785,175,4,597.89,0.0
8442,2785,36,3,976.64,0.0
8443,2785,2,3,886.2,0.0
8444,2785,66,1,700.04,0.0
8445,2785,65,2,572.66,5.0
8446,2786,46,1,69.12,0.0
8447,2787,52,4,397.07,15.0
8448,2787,77,4,892.23,5.0
8449,2787,22,4,1002.21,5.0
8450,2787,16,2,240.93,5.0
8451,2788,9,3,793.71,0.0
8452,2788,14,3,49.05,0.0
8453,2789,7,1,860.34,0.0
8454,2789,135,4,634.19,5.0
8455,2790,15,4,482.46,0.0
8456,2790,4,3,178.89,10.0
8457,2790,22,3,1002.21,0.0
8458,2791,27,1,738.22,5.0
8459,2791,87,3,647.56,0.0
8460,2791,30,4,484.66,0.0
8461,2791,19,2,620.97,5.0
8462,2792,18,2,666.34,0.0
8463,2792,9,2,793.71,0.0
8464,2793,2,2,886.2,5.0
8465,2793,16,1,240.93,0.0
8466,2793,204,2,804.95,15.0
8467,2794,19,3,620.97,15.0
8468,2794,236,4,15.43,5.0
8469,2794,35,1,34.3,0.0
8470,2795,301,2,705.59,5.0
8471,2795,4,1,178.89,0.0
8472,2795,18,2,666.34,0.0
8473,2795,85,4,495.22,0.0
8474,2795,13,1,644.25,0.0
8475,2796,20,4,787.84,0.0
8476,2796,138,2,599.55,0.0
8477,2796,5,3,837.06,0.0
8478,2796,25,4,84.51,0.0
8479,2796,54,4,38.42,15.0
8480,2797,29,1,165.09,15.0
8481,2797,12,3,343.92,10.0
8482,2798,14,4,49.05,0.0
8483,2798,20,2,787.84,10.0
8484,2798,66,1,700.04,15.0
8485,2799,20,1,787.84,5.0
8486,2799,12,3,343.92,5.0
8487,2799,25,4,84.51,15.0
8488,2799,141,4,59.59,15.0
8489,2800,22,1,1002.21,0.0
8490,2800,12,2,343.92,10.0
8491,2800,57,3,172.61,0.0
8492,2800,15,4,482.46,5.0
8493,2801,300,4,72.06,0.0
8494,2801,51,1,386.44,5.0
8495,2801,138,1,599.55,10.0
8496,2802,30,1,484.66,0.0
8497,2802,8,4,999.0,0.0
8498,2802,40,2,208.98,15.0
8499,2803,81,3,132.95,15.0
8500,2803,78,4,90.47,15.0
8501,2803,21,2,105.16,0.0
8502,2804,135,1,634.19,0.0
8503,2805,125,2,68.22,0.0
8504,2805,150,1,461.16,0.0
8505,2805,277,3,500.4,0.0
8506,2806,26,2,947.85,5.0
8507,2806,12,2,343.92,0.0
8508,2806,150,3,461.16,0.0
8509,2806,104,1,906.47,0.0
8510,2806,8,4,999.0,10.0
8511,2807,337,2,1001.1,0.0
8512,2807,24,3,894.83,0.0
8513,2808,158,3,82.75,0.0
8514,2808,55,1,76.8,0.0
8515,2809,13,4,644.25,5.0
8516,2809,111,4,68.25,10.0
8517,2810,84,1,59.64,5.0
8518,2810,119,3,951.27,10.0
8519,2810,197,3,679.88,0.0
8520,2810,75,4,221.22,0.0
8521,2810,135,2,634.19,5.0
8522,2811,144,1,1039.72,5.0
8523,2811,20,2,787.84,0.0
8524,2812,13,3,644.25,5.0
8525,2812,26,1,947.85,5.0
8526,2812,278,4,712.43,0.0
8527,2813,89,3,809.55,0.0
8528,2813,73,2,552.8,0.0
8529,2814,19,3,620.97,15.0
8530,2815,47,1,801.63,5.0
8531,2815,1,2,932.49,0.0
8532,2815,28,3,172.41,0.0
8533,2815,54,3,38.42,0.0
8534,2815,8,2,999.0,5.0
8535,2816,145,1,242.86,0.0
8536,2817,192,2,435.07,0.0
8537,2818,333,4,675.43,0.0
8538,2818,1,3,932.49,0.0
8539,2819,14,4,49.05,0.0
8540,2819,148,3,811.61,0.0
8541,2820,13,4,644.25,15.0
8542,2820,20,2,787.84,10.0
8543,2820,59,2,151.81,10.0
8544,2821,14,1,49.05,10.0
8545,2821,119,1,951.27,15.0
8546,2822,29,4,165.09,10.0
8547,2822,179,3,651.33,0.0
8548,2822,133,4,932.05,0.0
8549,2822,16,4,240.93,5.0
8550,2823,114,2,402.62,0.0
8551,2823,39,4,214.42,5.0
8552,2823,64,3,343.0,15.0
8553,2823,76,3,406.37,15.0
8554,2824,74,3,278.75,0.0
8555,2824,12,1,343.92,5.0
8556,2824,139,2,717.02,0.0
8557,2824,42,4,830.77,5.0
8558,2825,27,4,738.22,15.0
8559,2825,113,4,344.19,0.0
8560,2825,143,3,115.64,15.0
8561,2826,22,2,1002.21,0.0
8562,2827,13,4,644.25,0.0
8563,2827,92,2,660.58,5.0
8564,2827,219,4,765.5,0.0
8565,2827,12,1,343.92,0.0
8566,2828,24,1,894.83,0.0
8567,2829,83,4,867.82,15.0
8568,2829,2,2,886.2,0.0
8569,2829,63,3,251.84,0.0
8570,2830,2,2,886.2,0.0
8571,2830,6,2,335.15,5.0
8572,2830,211,4,426.94,0.0
8573,2830,33,1,904.92,0.0
8574,2831,50,3,285.18,5.0
8575,2831,3,3,490.21,15.0
8576,2831,8,3,999.0,5.0
8577,2832,19,3,620.97,0.0
8578,2832,47,4,801.63,0.0
8579,2832,125,3,68.22,15.0
8580,2833,19,1,620.97,0.0
8581,2833,84,1,59.64,0.0
8582,2834,40,1,208.98,0.0
8583,2834,3,3,490.21,0.0
8584,2834,2,3,886.2,5.0
8585,2834,44,3,682.35,0.0
8586,2835,24,4,894.83,5.0
8587,2836,2,3,886.2,15.0
8588,2836,22,3,1002.21,5.0
8589,2836,127,1,163.64,0.0
8590,2837,6,3,335.15,5.0
8591,2837,98,1,886.82,5.0
8592,2838,22,2,1002.21,0.0
8593,2838,55,1,76.8,0.0
8594,2838,46,3,69.12,0.0
8595,2839,55,4,76.8,15.0
8596,2839,18,1,666.34,5.0
8597,2840,117,3,1061.3,10.0
8598,2840,116,4,459.33,15.0
8599,2840,2,3,886.2,0.0
8600,2841,11,1,712.22,15.0
8601,2841,40,4,208.98,15.0
8602,2841,5,1,837.06,0.0
8603,2841,86,2,116.97,15.0
8604,2842,50,3,285.18,15.0
8605,2842,36,2,976.64,10.0
8606,2843,70,1,638.02,10.0
8607,2843,14,2,49.05,0.0
8608,2843,84,1,59.64,10.0
8609,2843,79,2,481.49,5.0
8610,2843,11,4,712.22,0.0
8611,2844,96,2,363.3,0.0
8612,2844,11,1,712.22,0.0
8613,2845,26,1,947.85,5.0
8614,2846,249,1,93.66,0.0
8615,2846,82,2,181.01,0.0
8616,2846,25,1,84.51,0.0
8617,2847,203,1,363.41,0.0
8618,2847,265,3,1165.16,5.0
8619,2847,9,4,793.71,5.0
8620,2847,118,3,917.35,0.0
8621,2847,38,4,219.55,0.0
8622,2848,6,1,335.15,5.0
8623,2848,66,4,700.04,0.0
8624,2848,30,3,484.66,0.0
8625,2848,86,4,116.97,5.0
8626,2849,281,4,741.36,10.0
8627,2849,25,1,84.51,10.0
8628,2849,22,4,1002.21,10.0
8629,2849,267,2,420.79,0.0
8630,2850,13,2,644.25,10.0
8631,2850,29,3,165.09,10.0
8632,2850,120,3,832.64,5.0
8633,2851,100,4,641.38,15.0
8634,2851,165,3,285.43,0.0
8635,2852,175,1,597.89,0.0
8636,2852,6,1,335.15,5.0
8637,2853,17,3,541.8,5.0
8638,2853,112,4,514.02,0.0
8639,2853,51,4,386.44,5.0
8640,2853,2,2,886.2,0.0
8641,2854,123,4,22.52,0.0
8642,2855,26,1,947.85,0.0
8643,2855,318,4,1140.84,15.0
8644,2855,310,3,539.85,10.0
8645,2855,74,2,278.75,0.0
8646,2856,20,1,787.84,0.0
8647,2856,3,1,490.21,10.0
8648,2856,84,3,59.64,15.0
8649,2856,53,2,157.68,0.0
8650,2857,163,4,824.38,0.0
8651,2857,19,3,620.97,15.0
8652,2857,5,1,837.06,15.0
8653,2857,241,3,807.38,0.0
8654,2857,32,4,535.86,0.0
8655,2858,5,1,837.06,5.0
8656,2858,107,3,309.0,0.0
8657,2858,30,4,484.66,5.0
8658,2858,339,4,149.49,15.0
8659,2858,24,4,894.83,0.0
8660,2859,148,4,811.61,10.0
8661,2859,21,2,105.16,0.0
8662,2859,241,1,807.38,0.0
8663,2860,158,4,82.75,0.0
8664,2860,20,2,787.84,15.0
8665,2860,148,1,811.61,5.0
8666,2860,12,2,343.92,15.0
8667,2861,141,1,59.59,0.0
8668,2861,17,2,541.8,0.0
8669,2861,30,1,484.66,10.0
8670,2862,3,4,490.21,0.0
8671,2863,17,2,541.8,15.0
8672,2863,20,1,787.84,0.0
8673,2863,11,1,712.22,0.0
8674,2863,117,1,1061.3,5.0
8675,2864,315,1,936.62,0.0
8676,2864,23,1,560.36,0.0
8677,2864,30,3,484.66,0.0
8678,2864,124,1,1207.81,5.0
8679,2864,27,2,738.22,10.0
8680,2865,44,4,682.35,0.0
8681,2865,152,1,570.06,0.0
8682,2866,3,1,490.21,10.0
8683,2866,28,4,172.41,10.0
8684,2866,4,1,178.89,0.0
8685,2866,19,1,620.97,5.0
8686,2867,19,2,620.97,5.0
8687,2868,10,4,223.15,10.0
8688,2868,21,1,105.16,0.0
8689,2869,252,3,970.83,15.0
8690,2869,64,1,343.0,0.0
8691,2869,17,3,541.8,0.0
8692,2869,306,3,109.83,0.0
8693,2869,119,1,951.27,15.0
8694,2870,80,3,275.0,0.0
8695,2870,17,1,541.8,5.0
8696,2870,65,2,572.66,10.0
8697,2871,26,2,947.85,0.0
8698,2871,64,2,343.0,10.0
8699,2871,17,3,541.8,0.0
8700,2871,184,3,625.92,0.0
8701,2871,2,2,886.2,0.0
8702,2872,19,1,620.97,10.0
8703,2872,122,3,556.0,15.0
8704,2872,24,2,894.83,10.0
8705,2872,20,2,787.84,5.0
8706,2872,11,2,712.22,0.0
8707,2873,91,1,466.96,10.0
8708,2874,21,4,105.16,0.0
8709,2874,105,4,150.27,0.0
8710,2875,6,1,335.15,0.0
8711,2875,22,2,1002.21,15.0
8712,2875,134,3,640.94,0.0
8713,2875,73,2,552.8,0.0
8714,2876,28,1,172.41,0.0
8715,2876,146,1,460.89,10.0
8716,2876,15,4,482.46,10.0
8717,2877,5,2,837.06,10.0
8718,2877,113,4,344.19,0.0
8719,2877,29,1,165.09,10.0
8720,2877,180,2,146.66,15.0
8721,2877,68,3,587.46,5.0
8722,2878,19,4,620.97,5.0
8723,2878,97,1,393.5,5.0
8724,2878,147,1,568.89,15.0
8725,2878,27,3,738.22,10.0
8726,2879,118,2,917.35,0.0
8727,2879,103,3,278.21,0.0
8728,2880,38,4,219.55,0.0
8729,2880,144,4,1039.72,0.0
8730,2880,33,4,904.92,10.0
8731,2880,11,2,712.22,0.0
8732,2881,115,2,619.44,5.0
8733,2881,150,2,461.16,0.0
8734,2881,87,2,647.56,5.0
8735,2881,79,2,481.49,10.0
8736,2881,8,1,999.0,15.0
8737,2882,10,3,223.15,0.0
8738,2882,26,4,947.85,0.0
8739,2882,1,2,932.49,0.0
8740,2882,94,4,689.8,10.0
8741,2883,28,3,172.41,0.0
8742,2883,84,3,59.64,0.0
8743,2883,349,2,96.49,0.0
8744,2883,5,4,837.06,0.0
8745,2884,26,1,947.85,0.0
8746,2885,259,3,760.29,5.0
8747,2885,115,3,619.44,10.0
8748,2885,30,4,484.66,0.0
8749,2886,94,2,689.8,10.0
8750,2886,51,1,386.44,0.0
8751,2886,25,1,84.51,0.0
8752,2887,159,3,830.82,5.0
8753,2887,13,2,644.25,0.0
8754,2887,1,1,932.49,15.0
8755,2887,26,3,947.85,10.0
